state,county,kfr_black_female_n,kfr_black_female_mean,kfr_top20_black_female_n,kfr_top20_black_female_mean,married_black_female_n,married_black_female_mean,has_dad_black_female_n,has_dad_black_female_mean,teenbrth_black_female_n,teenbrth_black_female_mean,working_black_female_n,working_black_female_mean,proginc_black_female_n,proginc_black_female_mean,coll_black_female_n,coll_black_female_mean,wgflx_rk_black_female_n,wgflx_rk_black_female_mean,hours_wk_black_female_n,hours_wk_black_female_mean,kfr_top01_black_female_n,kfr_top01_black_female_mean,lpov_nbh_black_female_n,lpov_nbh_black_female_mean,two_par_black_female_n,two_par_black_female_mean,has_mom_black_female_n,has_mom_black_female_mean,staytract_black_female_n,staytract_black_female_mean,staycz_black_female_n,staycz_black_female_mean,stayhome_black_female_n,stayhome_black_female_mean,grad_black_female_n,grad_black_female_mean,comcoll_black_female_n,comcoll_black_female_mean,kfr_white_female_n,kfr_white_female_mean,kfr_top20_white_female_n,kfr_top20_white_female_mean,married_white_female_n,married_white_female_mean,has_dad_white_female_n,has_dad_white_female_mean,teenbrth_white_female_n,teenbrth_white_female_mean,working_white_female_n,working_white_female_mean,proginc_white_female_n,proginc_white_female_mean,coll_white_female_n,coll_white_female_mean,wgflx_rk_white_female_n,wgflx_rk_white_female_mean,hours_wk_white_female_n,hours_wk_white_female_mean,kfr_top01_white_female_n,kfr_top01_white_female_mean,lpov_nbh_white_female_n,lpov_nbh_white_female_mean,two_par_white_female_n,two_par_white_female_mean,has_mom_white_female_n,has_mom_white_female_mean,staytract_white_female_n,staytract_white_female_mean,staycz_white_female_n,staycz_white_female_mean,stayhome_white_female_n,stayhome_white_female_mean,grad_white_female_n,grad_white_female_mean,comcoll_white_female_n,comcoll_white_female_mean,kfr_black_male_n,kfr_black_male_mean,kfr_top20_black_male_n,kfr_top20_black_male_mean,married_black_male_n,married_black_male_mean,has_dad_black_male_n,has_dad_black_male_mean,working_black_male_n,working_black_male_mean,proginc_black_male_n,proginc_black_male_mean,coll_black_male_n,coll_black_male_mean,wgflx_rk_black_male_n,wgflx_rk_black_male_mean,hours_wk_black_male_n,hours_wk_black_male_mean,kfr_top01_black_male_n,kfr_top01_black_male_mean,lpov_nbh_black_male_n,lpov_nbh_black_male_mean,two_par_black_male_n,two_par_black_male_mean,has_mom_black_male_n,has_mom_black_male_mean,staytract_black_male_n,staytract_black_male_mean,staycz_black_male_n,staycz_black_male_mean,stayhome_black_male_n,stayhome_black_male_mean,grad_black_male_n,grad_black_male_mean,comcoll_black_male_n,comcoll_black_male_mean,kfr_white_male_n,kfr_white_male_mean,kfr_top20_white_male_n,kfr_top20_white_male_mean,married_white_male_n,married_white_male_mean,has_dad_white_male_n,has_dad_white_male_mean,working_white_male_n,working_white_male_mean,proginc_white_male_n,proginc_white_male_mean,coll_white_male_n,coll_white_male_mean,wgflx_rk_white_male_n,wgflx_rk_white_male_mean,hours_wk_white_male_n,hours_wk_white_male_mean,kfr_top01_white_male_n,kfr_top01_white_male_mean,lpov_nbh_white_male_n,lpov_nbh_white_male_mean,two_par_white_male_n,two_par_white_male_mean,has_mom_white_male_n,has_mom_white_male_mean,staytract_white_male_n,staytract_white_male_mean,staycz_white_male_n,staycz_white_male_mean,stayhome_white_male_n,stayhome_white_male_mean,grad_white_male_n,grad_white_male_mean,comcoll_white_male_n,comcoll_white_male_mean,kid_white_male_n,kid_white_female_n,kid_black_male_n,kid_black_female_n
45,9,483,.33369237,483,.027538225,483,.13899408,483,.57287872,483,.39180505,483,.81959271,21,.089370467,35,.21587889,,,21,17.255951,483,-.000105308,476,.20394756,483,.3794229,483,.80726051,476,.34052756,476,.47228721,335,.17424247,21,.1300732,35,.34218565,234,.54821485,234,.19517024,234,.58963895,234,.87084597,234,.15448357,234,.73062354,,,28,.31573033,,,,,234,.026563019,233,.25693452,234,.79980129,234,.93066502,233,.2864379,233,.48230857,182,.087564655,,,28,.45577693,431,.29540557,431,.014588512,431,.16712798,431,.57102168,431,.76918638,20,.00062288,31,.06473586,,,20,22.588915,431,-.00022851099,422,.11017574,431,.36519444,431,.7934646,422,.41655481,422,.54828423,272,.22221392,20,.047050402,31,.15296532,267,.51163971,267,.1928633,267,.50483948,267,.90804595,267,.77278215,,,31,.47083524,,,,,267,.007938277,265,.22514637,267,.84044176,267,.93161672,265,.3499862,265,.48967406,200,.14158794,,,31,.66266018,676,585,1436,1446
45,11,482,.32649311,482,.020946035,482,.13273075,482,.53196281,482,.43354422,482,.77995944,26,.0088145817,52,.24919246,,,26,19.795353,482,.000146479,474,.13424346,482,.31337482,482,.78143984,474,.34787238,474,.52280051,322,.14036366,26,.11047602,52,.52579641,528,.51655525,528,.19975042,528,.57150036,528,.88827968,528,.21867451,528,.73277915,37,-.001845786,58,.29047245,31,.49349701,37,28.586981,528,.000182171,524,.22813441,528,.83238685,528,.94383591,524,.29093397,524,.5244087,423,.091809809,37,.11153659,58,.38855422,466,.31492984,466,.027946439,466,.1675147,466,.58430785,466,.73935914,21,.00174982,33,-.001119957,,,21,23.902832,466,-.000123501,457,.14782816,466,.37907335,466,.79529452,457,.41468409,457,.55807877,275,.2848742,21,.0052400162,33,.11176404,525,.51377195,525,.18060224,525,.53488815,525,.89130658,525,.7949419,38,-.0055229878,64,.39663035,34,.56724471,38,35.960239,525,.004205151,515,.2447008,525,.84806198,525,.95642304,515,.30652732,515,.49751323,411,.1080265,38,.061049093,64,.43373078,1706,1456,1642,1576
45,13,1300,.36421451,1300,.03827244,1300,.17625074,1300,.53025252,1300,.42296851,1300,.84612352,62,.06818524,110,.41004369,51,.3889544,62,28.560915,1300,.0014373939,1289,.28136358,1300,.41764134,1300,.88749534,1289,.3046926,1289,.59073371,939,.22775045,62,.19288965,110,.5234502,2974,.56781054,2974,.25739512,2974,.55932122,2974,.86816585,2974,.12040697,2974,.75267351,202,.015974402,351,.57976878,167,.54271704,202,29.373165,2974,.020217063,2967,.50498068,2974,.81681567,2974,.94871449,2967,.1404427,2967,.47791898,2464,.10234185,203,.25153345,351,.65238667,1118,.3218005,1118,.050200652,1118,.16937084,1118,.53934968,1118,.74701458,47,.0016851519,76,.1143333,34,.38343203,47,24.757193,1118,.001043178,1107,.23828551,1118,.41768181,1118,.8782689,1107,.37002382,1107,.61396569,735,.24846326,47,.01422541,76,.17479618,2940,.54328161,2940,.24706683,2940,.51252288,2940,.87327176,2940,.80840933,197,.0035534429,318,.41659039,178,.51008838,197,36.311886,2940,.017230108,2934,.49761894,2940,.8136484,2940,.94060171,2934,.16104932,2934,.47139674,2366,.12401941,197,.11233382,318,.51191711,8038,7536,4661,4852
45,15,2242,.3899698,2242,.054312788,2242,.18244666,2242,.66983861,2242,.3232449,2242,.84226954,101,.015908742,197,.27862203,87,.41408566,101,30.759005,2242,.001820969,2229,.32371846,2242,.56523973,2242,.8955943,2229,.2880272,2229,.68582028,1725,.23061518,101,.10952957,197,.4240115,5609,.50876325,5609,.17880289,5609,.53969342,5609,.86262304,5609,.19982664,5609,.72817552,383,.010098312,668,.32379347,305,.46306509,383,29.657375,5609,.0071564652,5584,.43144244,5609,.80515969,5609,.94246811,5585,.20318408,5585,.69893086,4484,.1291814,384,.097541086,668,.45425156,2224,.36610064,2224,.067396604,2224,.21688709,2224,.67418826,2224,.7513752,101,.020631758,180,.16744851,76,.45542613,101,31.681976,2224,.001274467,2190,.33967108,2224,.54532707,2224,.87113136,2190,.34626779,2190,.68407166,1528,.24828872,101,.045146517,180,.23955844,5689,.49147016,5689,.14629002,5689,.48890445,5689,.87018305,5689,.80030078,371,.010520446,590,.19840361,336,.50977296,371,37.6553,5689,.0028849151,5666,.4292253,5689,.80801904,5689,.93792158,5666,.23818178,5666,.71587718,4507,.15743825,371,.034635652,590,.28096876,12593,11771,6432,6165
45,17,386,.34713194,386,.042827368,386,.14044872,386,.54474854,386,.39634255,386,.85696715,23,.019717723,37,.2368526,,,23,26.692869,386,.0010544379,384,.15899663,386,.37248296,386,.82782769,384,.40032625,384,.79770261,289,.23949838,23,.058852986,37,.3550773,301,.54017127,301,.22950533,301,.62123787,301,.86423439,301,.10411867,301,.70583814,,,31,.42927143,,,,,301,.00048272201,299,.25833377,301,.83000982,301,.96562684,299,.37065595,299,.78959644,259,.11899376,,,31,.53767848,345,.36312607,345,.051309619,345,.19042353,345,.59402049,345,.81577784,,,29,.22970498,,,,,345,.0045046359,340,.18612674,345,.38773248,345,.7938872,340,.34281635,340,.67411757,241,.25706294,,,29,.23429729,302,.52695435,302,.17529806,302,.50963277,302,.86376792,302,.78728402,,,27,.28656265,,,,,302,.025282074,301,.23481701,302,.81280547,302,.94848704,301,.46510497,301,.76022977,257,.17838153,,,27,.34158123,732,730,1116,1100
45,19,5996,.37094986,5996,.04875822,5996,.16138712,5996,.50095421,5996,.38879979,5996,.85638028,304,.038611494,513,.28215355,257,.37145025,304,28.14847,5996,.00049448898,5959,.27310699,5996,.35800552,5996,.85709351,5959,.20626339,5959,.72998548,4545,.19132292,308,.11828092,513,.3930254,7950,.56594634,7950,.25890207,7950,.5696162,7950,.84900671,7950,.10249145,7950,.74663448,526,.0043916111,918,.52319312,430,.5023194,526,28.909441,7950,.017249415,7926,.52919239,7950,.79617,7950,.94718629,7927,.16563953,7927,.63266069,6503,.11291463,526,.2575348,918,.60843599,5466,.32406116,5466,.033682391,5466,.16480841,5466,.53198081,5466,.74174589,265,.010888813,473,.12874103,199,.39264667,265,27.724745,5466,.00090935698,5364,.25342011,5466,.36670735,5466,.83463585,5364,.30885011,5364,.74472243,3620,.27244142,265,.038238082,473,.18783455,8061,.53239954,8061,.2401839,8061,.49169746,8061,.85508436,8061,.79159486,514,.0066553671,857,.4285498,469,.548114,514,39.511269,8061,.014833266,8025,.52287155,8061,.79283899,8061,.93776804,8025,.18606602,8025,.65998995,6455,.13678443,515,.15971485,857,.5011217,18016,17274,17247,16766
45,21,566,.33963954,566,.030729664,566,.13273923,566,.47806841,566,.52983505,566,.87202513,26,-.0027866331,44,.26426649,21,.3735269,26,25.139534,566,.000072146002,561,.15595596,566,.33547622,566,.85739827,561,.36438662,561,.82664591,407,.19011028,26,.064102866,44,.27090406,1651,.47962826,1651,.16059686,1651,.52945721,1651,.83872819,1651,.29257625,1651,.74775404,120,.033505354,204,.33491194,90,.40642005,120,22.718943,1651,.0061075892,1647,.23861858,1651,.78096211,1651,.94239885,1647,.31768596,1647,.76320779,1300,.11948176,120,.13382167,204,.47376469,561,.31460208,561,.021730583,561,.14579082,561,.54781973,561,.78169268,25,.0030966341,51,.068961032,,,25,25.777517,561,.000083572297,551,.19636662,561,.3459591,561,.79814374,551,.40295115,551,.76633936,374,.30051044,25,.048054878,51,.10130209,1708,.44973224,1708,.11507234,1708,.46333203,1708,.84468812,1708,.78988993,101,.0047435001,174,.29038009,91,.5382461,101,38.602673,1708,.0022973469,1691,.23319,1708,.78412831,1708,.93944299,1691,.3658278,1691,.77545017,1294,.14452277,101,.1050373,174,.41097817,4782,4615,1762,1744
45,23,720,.35311836,720,.03327731,720,.14142786,720,.52441746,720,.50166327,720,.84134215,47,.018604014,68,.1891807,37,.40428051,47,31.219328,720,-5.2400001e-06,715,.16697632,720,.34966302,720,.82524765,715,.31321901,715,.83464527,556,.17557682,48,.10337586,68,.36711949,951,.47458744,951,.15059662,951,.5364666,951,.82121813,951,.22960368,951,.74686325,71,.055985872,113,.35632297,51,.39967716,71,27.934538,951,.0049076029,949,.18658943,951,.77104473,951,.94961578,949,.28353196,949,.78320885,793,.13592181,71,.12130848,113,.47521037,681,.3198832,681,.022564285,681,.13941012,681,.52183968,681,.74873942,29,.043804415,56,.088123225,,,29,21.030216,681,.000056459499,665,.14811766,681,.33774877,681,.81576961,666,.41512674,666,.79846203,463,.31345797,29,.036415715,56,.15217921,937,.46177262,937,.11371569,937,.49439234,937,.87926483,937,.78342223,67,.031573039,110,.14670588,59,.48806855,67,35.874508,937,.0000440804,932,.19346529,937,.79200131,937,.91280943,932,.32788613,932,.7440598,749,.16213879,67,-.002059422,110,.29684836,2376,2165,2222,2142
45,25,707,.32149601,707,.024331167,707,.13199227,707,.52508992,707,.43280435,707,.78847563,48,.041408367,72,.16142544,37,.29653126,48,26.709885,707,-.000198344,693,.1161546,707,.35158452,707,.82643718,693,.40045199,693,.62500554,461,.21542266,48,.058300599,72,.25781572,1121,.50590134,1121,.17335527,1121,.58083165,1121,.84940004,1121,.20419714,1121,.74141514,81,.039460454,142,.38233528,64,.45886609,81,28.740015,1121,.0046270378,1112,.20865946,1121,.78557998,1121,.93608797,1112,.3024084,1112,.59312898,862,.094290137,81,.12966637,142,.53281391,682,.32004499,682,.027570354,682,.17561708,682,.55217922,682,.74737591,42,-.002453946,65,.14094584,30,.31016338,42,26.825893,682,-.00019228199,656,.12507817,682,.33797807,682,.78608561,656,.38512075,656,.61528903,421,.265596,42,.055336557,65,.17022851,1176,.48237965,1176,.14849608,1176,.51759171,1176,.87663853,1176,.78038454,87,-.003008499,149,.24028808,80,.46376419,87,39.88501,1176,.007227168,1167,.18979205,1176,.8188737,1176,.94219071,1167,.37739936,1167,.60734338,895,.14158534,87,.081440419,149,.37915561,3224,3114,2258,2256
45,27,867,.3601644,867,.053635564,867,.17131446,867,.61476803,867,.4326939,867,.8061958,52,.010804104,79,.34374103,42,.43865204,52,28.615942,867,.001367982,850,.16686511,867,.38947052,867,.77472967,850,.30586162,850,.59399885,623,.19434994,52,.28581837,79,.38768339,572,.52352631,572,.22290832,572,.63125861,572,.89332092,572,.18438649,572,.71853226,47,.060587138,74,.26530614,35,.43354362,47,26.608164,572,.0046111182,569,.21455283,572,.84465271,572,.95114493,569,.28603563,569,.58230746,463,.081269205,47,.067838788,74,.38480708,790,.32173643,790,.039743509,790,.16515324,790,.61881095,790,.71628529,39,-.0041421889,72,.27945438,27,.48204005,39,22.221878,790,.001132836,771,.1850448,790,.41448888,790,.795784,771,.34856105,771,.55535412,516,.23887786,39,.039873499,72,.29717904,694,.50906318,694,.16615012,694,.55460638,694,.88753331,694,.7974093,58,-.000065774002,86,.15322444,53,.4686121,58,41.072609,694,.0072508338,691,.22401589,694,.83411729,694,.9464398,691,.31964159,691,.58531743,564,.10837235,58,.019102924,86,.31812355,1487,1391,2559,2589
45,29,752,.35839227,752,.04470019,752,.18266097,752,.57105023,752,.41648099,752,.83097339,34,.00089679798,62,.38214117,29,.35954905,34,26.265303,752,.00087014202,745,.21276337,752,.43614867,752,.8653205,745,.30352426,745,.61618596,556,.18670823,34,.24715579,62,.45990863,981,.4858591,981,.16811435,981,.5435918,981,.85430598,981,.23753184,981,.71591371,59,.0090984087,104,.22696155,43,.38852584,59,23.334856,981,.0012128419,973,.27947494,981,.79246777,981,.93829137,973,.28678608,973,.70017564,764,.12594669,59,.12595415,104,.34442142,752,.32782078,752,.056363903,752,.18453681,752,.58952177,752,.70795655,47,.0023477341,65,.13525814,37,.43441701,47,31.691343,752,.000095084702,739,.20844796,752,.43028507,752,.8410058,740,.36871791,740,.61771399,492,.2466321,47,.07692112,65,.22737573,915,.45383945,915,.11244546,915,.47415206,915,.87813979,915,.73906076,49,-.002426686,79,.24647793,41,.37074822,49,32.544418,915,.001878116,905,.28082991,915,.79664826,915,.91858995,905,.33056909,905,.67798346,695,.13714199,49,.1177722,79,.3516227,2452,2397,2699,2585
45,31,1422,.33299121,1422,.03096961,1422,.1534995,1422,.51724136,1422,.46633524,1422,.80069172,68,.032202762,124,.23687744,51,.35720232,68,26.763842,1422,.000046175901,1406,.18356021,1422,.33521837,1422,.81794852,1406,.31466767,1406,.69799745,997,.22083881,69,.063794233,124,.28435624,1610,.52233523,1610,.22494489,1610,.58337289,1610,.8570742,1610,.17347501,1610,.67336625,122,.0088729784,205,.36675102,90,.42454585,122,26.130577,1610,.010809486,1601,.3376098,1610,.80203247,1610,.94491875,1601,.27850756,1601,.66281134,1277,.11449236,122,.13951668,205,.47991589,1406,.31281388,1406,.027649853,1406,.14617349,1406,.5325368,1406,.71792048,77,.010283777,113,.072591484,54,.29374552,77,25.260073,1406,.001536572,1360,.18106703,1406,.33127001,1406,.79892248,1360,.35638332,1360,.64921129,898,.24497315,78,-.002531053,113,.11330404,1765,.47906944,1765,.18388633,1765,.49195832,1765,.8569873,1765,.76397961,145,.0078774877,219,.25012609,128,.45172986,145,35.550972,1765,.001721914,1751,.31177667,1765,.79270864,1765,.93579865,1751,.31018332,1751,.65990907,1368,.1437849,145,.057736672,219,.36652046,4257,4092,4624,4296
45,33,665,.30081525,665,.019062037,665,.099350937,665,.51194161,665,.47089285,665,.77814263,45,.052147478,65,.12798375,33,.31469828,45,27.984264,665,-.000046258501,653,.14124477,665,.28168443,665,.76988029,653,.35752657,653,.69675887,441,.19178958,46,.064011194,65,.16531105,580,.45746779,580,.14048861,580,.53485084,580,.79363853,580,.25083274,580,.69746155,46,.0050156121,72,.33415666,33,.49130049,46,26.293816,580,.0023230561,574,.15237774,580,.73419052,580,.94055158,574,.36886641,574,.76303846,425,.13287647,46,.14442989,72,.54413122,663,.30558178,663,.030034423,663,.13398622,663,.53264689,663,.6933018,41,.0039211982,72,.12824866,31,.47571227,41,32.007607,663,-.000076211698,643,.15284324,663,.25870511,663,.72576076,643,.39730683,643,.62550938,400,.27116299,42,.074557222,72,.14926484,651,.44892272,651,.1292807,651,.44515035,651,.84070867,651,.74746466,65,-.0031347501,88,.22642297,52,.48343065,65,31.12999,651,.0047945492,642,.17077436,651,.74661875,651,.90612608,642,.43243781,642,.73993558,485,.18030044,65,.047229689,88,.30720472,1791,1686,2494,2418
45,35,1677,.38917574,1677,.055746742,1677,.19991536,1677,.61524141,1677,.35946327,1677,.84326237,80,.094712608,143,.27103278,70,.39005274,80,32.237934,1677,-.000064168402,1670,.41588768,1677,.51320338,1677,.89788669,1670,.29756975,1670,.68385142,1296,.23300698,81,.14927228,143,.38550192,4684,.5578419,4684,.24191205,4684,.58691597,4684,.87012351,4684,.15936005,4684,.75818372,337,.0065290942,566,.43663585,273,.47505191,337,29.795788,4684,.010701292,4672,.53195238,4684,.82754737,4684,.95746297,4672,.17908829,4672,.65306157,3857,.11152554,337,.20417747,566,.60016394,1573,.36556789,1573,.047524448,1573,.23083161,1573,.64287549,1573,.78365076,63,-.002391103,120,.17052157,46,.4436281,63,27.449183,1573,-.000019328099,1553,.37786904,1573,.53440869,1573,.89158201,1553,.33800432,1553,.66434896,1075,.26014969,63,.038995761,120,.29787093,4852,.52891916,4852,.20131588,4852,.51565343,4852,.88275474,4852,.81669736,301,.010021575,510,.31195316,268,.50887531,301,34.94223,4852,.006961179,4837,.52667183,4852,.82670665,4852,.94395512,4837,.20118964,4837,.64295262,3915,.14384741,303,.10755215,510,.38864183,9522,8732,4036,3812
45,37,498,.33837846,498,.018733963,498,.12729615,498,.600941,498,.40943837,498,.86690426,26,.010500188,46,.19119319,,,26,27.144814,498,-.0000640383,495,.1954554,498,.44397023,498,.84386927,495,.33778346,495,.71097726,366,.18434772,26,.019713402,46,.34690142,582,.52547473,582,.21813114,582,.58886707,582,.87942147,582,.17058651,582,.71249342,45,.035241086,80,.4526656,33,.4431394,45,27.143898,582,.0099966954,575,.31508505,582,.82738358,582,.94851357,575,.26747313,575,.67267847,467,.11250228,45,.24265698,80,.58981407,467,.34222838,467,.030047804,467,.16704625,467,.64353848,467,.77324545,24,.083152831,39,.14207177,23,.35345629,24,38.619225,467,.000109322,463,.24266943,467,.44991705,467,.80679315,463,.35274115,463,.67865151,317,.26113537,24,.17500556,39,.29429218,608,.51225281,608,.18147048,608,.50571311,608,.88568223,608,.80923253,35,.026433486,67,.40037328,33,.52788574,35,36.847054,608,.0059764469,603,.27523753,608,.81960469,608,.93390495,603,.28302661,603,.67816144,488,.12304122,35,.13998067,67,.4932549,1665,1512,1294,1260
45,39,689,.33669212,689,.031019811,689,.13410799,689,.51706856,689,.4211548,689,.81579274,36,.13504562,60,.080297813,24,.22914372,36,25.44702,689,-.00032979701,681,.1930255,689,.34187168,689,.82494932,681,.4429397,681,.8093586,509,.23164117,36,.072662741,60,.24673803,404,.51560545,404,.23292297,404,.52328926,404,.8526035,404,.21965559,404,.76683486,25,.057088565,44,.39828026,21,.45821565,25,34.765141,404,.014686913,403,.30609897,404,.77356714,404,.92190427,403,.22256033,403,.56111217,341,.1073417,25,.20077507,44,.48462114,619,.33549103,619,.02475607,619,.17033981,619,.59873199,619,.71514452,24,-.010167051,50,.071414463,,,24,20.889183,619,.00026920001,610,.1905596,619,.40306365,619,.80433017,610,.45523319,610,.77597153,408,.26559252,24,.034125004,50,.095831208,447,.49724218,447,.14396705,447,.52273548,447,.86380279,447,.76674753,25,-.0024107001,45,.43102795,23,.45480809,25,34.76326,447,.0031042821,445,.344262,447,.78263927,447,.91833872,445,.24669497,445,.63487691,345,.13504255,25,.18909289,45,.51066542,873,878,2065,2156
45,41,2758,.33793819,2758,.030855438,2758,.15091269,2758,.50278085,2758,.40876055,2758,.82845777,163,.042234037,271,.21209112,132,.32955924,163,28.562506,2758,.00047348,2726,.27585173,2758,.33016464,2758,.82757038,2726,.30648649,2726,.67327935,1974,.21444714,163,.084845997,271,.29504228,3187,.54522127,3187,.24156529,3187,.60169268,3187,.84998488,3187,.14329238,3187,.74203885,244,.017931327,425,.41964388,199,.45743138,244,29.892393,3187,.0099460967,3171,.42359218,3187,.80857086,3187,.95860189,3171,.21812683,3171,.64227796,2571,.089024395,244,.12878558,425,.5765956,2464,.31198382,2464,.030984322,2464,.17704071,2464,.57533985,2464,.7426036,130,-.000625632,219,.058194362,81,.392883,130,22.493624,2464,.00068752101,2390,.23735288,2464,.37426499,2464,.79890513,2391,.34492424,2391,.65335393,1576,.27376097,130,.015983662,219,.17544147,3422,.52116376,3422,.20026711,3422,.52706748,3422,.87874824,3422,.8093856,242,.000167103,405,.38090563,217,.51263064,242,37.10075,3422,.005578856,3408,.40584871,3422,.83049077,3422,.95169169,3408,.27578893,3408,.64779699,2802,.13565901,242,.15940309,405,.45706409,8205,7942,7745,7583
45,43,1184,.35738504,1184,.043392975,1184,.18086648,1184,.51856118,1184,.37385777,1184,.8451193,61,.055494443,118,.31432638,51,.32825056,61,28.202866,1184,-.000219847,1177,.21543197,1184,.38228804,1184,.86394894,1177,.31886753,1177,.57910508,881,.18963474,61,.16097584,118,.40764579,1339,.53601325,1339,.23841649,1339,.58356029,1339,.88415653,1339,.17753239,1339,.7682023,91,.026002845,163,.44635838,79,.51728678,91,31.086544,1339,.011290804,1334,.32549664,1339,.84171593,1339,.95749533,1334,.25388008,1334,.63976926,1102,.10772108,91,.18345295,163,.58011013,1049,.32601857,1049,.048075087,1049,.20029314,1049,.54712129,1049,.72758585,55,.00058217999,86,.20347966,38,.31688106,55,25.485418,1049,.0022599499,1026,.20069738,1049,.37444624,1049,.82731569,1026,.32897311,1026,.55963272,674,.23017071,55,.015126233,86,.29568738,1434,.51721245,1434,.23039365,1434,.50640517,1434,.86576039,1434,.80391788,100,.021858133,175,.33782515,91,.52242017,100,36.459385,1434,.0061283531,1426,.35312659,1434,.8099466,1434,.94425255,1427,.28004688,1427,.60557312,1131,.13563211,100,.095467381,175,.43653822,3257,3124,3629,3615
45,45,3533,.37605986,3533,.056153283,3533,.18535361,3533,.50981528,3533,.40224126,3533,.84682941,214,.041554775,333,.26591569,174,.37914246,214,29.717579,3533,.0017698749,3517,.28892457,3533,.38602209,3533,.87614548,3517,.20979927,3517,.77220297,2695,.18960531,214,.097485267,333,.39507866,13237,.54906821,13237,.23431398,13237,.60944408,13237,.86688578,13237,.1329345,13237,.71396738,941,.013766733,1601,.47583079,745,.47392419,941,26.775661,13237,.0148498,13184,.47169632,13237,.82539928,13237,.95851892,13184,.16607597,13184,.65557355,10936,.097815171,943,.19059901,1601,.57250106,3361,.33099356,3361,.038083859,3361,.17941667,3361,.53585857,3361,.75187975,178,.016043397,295,.1328408,107,.4351258,178,21.147369,3361,.001016711,3288,.26319921,3361,.39302769,3361,.8571797,3288,.27834693,3288,.777794,2262,.27312407,179,.046307653,295,.21708405,13671,.52492118,13671,.20858857,13671,.54982358,13671,.88926488,13671,.80826485,909,.0050043571,1579,.42157319,816,.51639926,909,37.564781,13671,.0095602553,13606,.44989106,13671,.83302885,13671,.94377434,13607,.20177242,13607,.65895814,11208,.13247472,911,.1520496,1579,.49289832,33509,31439,10914,10532
45,47,1086,.33968493,1086,.02298799,1086,.10931155,1086,.50538409,1086,.47583187,1086,.85649002,59,.034198303,93,.20922197,51,.34057692,59,29.446772,1086,.001928604,1074,.28266829,1086,.34214702,1086,.83673328,1074,.28535414,1074,.76531082,805,.17783807,59,.11306686,93,.38544026,1783,.52446073,1783,.1896511,1783,.58111751,1783,.85542291,1783,.19951387,1783,.75419223,138,.011333858,216,.44174826,111,.46150088,138,28.319532,1783,.0072645382,1778,.3828975,1783,.81729317,1783,.96162444,1778,.23227516,1778,.68461365,1501,.10092568,138,.20288837,216,.58085507,1047,.3230941,1047,.038239688,1047,.14232905,1047,.58121729,1047,.78203952,53,.022086926,85,.06840419,29,.38273874,53,19.694407,1047,.0018627821,1022,.22982553,1047,.38751265,1047,.80603194,1022,.35373607,1022,.73665708,707,.26847562,53,-.004792348,85,.14292414,1827,.49378505,1827,.14772487,1827,.52540201,1827,.85721022,1827,.79917532,122,-.000073508003,209,.35866353,104,.52327025,122,35.960171,1827,.0076694782,1817,.3773776,1827,.80336899,1827,.94626898,1817,.26125431,1817,.68531752,1493,.12895252,122,.13269575,209,.44249165,4696,4667,3262,3286
45,49,402,.35692275,402,.038982678,402,.16667305,402,.60695678,402,.39849544,402,.86699158,23,-.000219236,37,.27930883,,,23,34.477428,402,-.00021843299,395,.15139973,402,.42887437,402,.82200766,395,.36535507,395,.50452083,238,.25627753,23,.16539408,37,.41645253,301,.54117298,301,.21836038,301,.69309396,301,.88341117,301,.2435631,301,.74696046,22,.010177993,40,.46151409,,,22,22.386389,301,.0031296089,300,.15817904,301,.80059636,301,.91626871,300,.3843157,300,.6228385,224,.10660969,22,.093547009,40,.5991345,377,.30928609,377,.015941624,377,.14499506,377,.6957956,377,.70272356,22,.041444547,38,.078528836,,,22,15.467226,377,.000520011,364,.16996828,377,.51720202,377,.82100499,364,.37966612,364,.49987417,207,.24103564,22,.081680134,38,.1883581,296,.48706621,296,.17865604,296,.54555964,296,.83788294,296,.79123807,,,33,.26638794,,,,,296,.0051491139,294,.21142228,296,.75171727,296,.913243,294,.38145781,294,.55166173,224,.16007766,,,33,.2705161,1074,924,1852,1916
45,51,1622,.32552251,1622,.027741358,1622,.16250768,1622,.48920897,1622,.42887375,1622,.81887543,72,.041121375,115,.15557851,67,.34050274,72,29.065285,1622,.002880946,1610,.19666107,1622,.31608021,1622,.82678533,1610,.31658715,1610,.67359972,1154,.20195735,72,.053303301,115,.27808174,6684,.49497858,6684,.18092608,6684,.52688414,6684,.80735767,6684,.16486651,6684,.73638302,458,.024249187,801,.36846831,373,.45810187,458,28.965565,6684,.011492001,6653,.35726532,6684,.75441247,6684,.9471193,6656,.22720245,6656,.66747302,5311,.12547435,458,.13065049,801,.51111639,1555,.30484122,1555,.024826987,1555,.17345028,1555,.53485274,1555,.71663427,65,-.0019764481,115,.10271699,46,.3431882,65,30.052231,1555,-.0000686204,1510,.19197284,1555,.34624153,1555,.81157732,1510,.39068791,1510,.68180257,972,.27268893,65,.08073967,115,.1841685,6806,.47540322,6806,.15609854,6806,.47845986,6806,.82977772,6806,.77912611,386,.011723071,685,.29500034,346,.48824462,386,36.37093,6806,.004892305,6779,.3469919,6806,.76164663,6806,.93184626,6781,.27287492,6781,.6693337,5283,.15280485,386,.092432022,685,.41671762,15115,14272,5028,4855
